brand;package;type;startdatum;inflow;inflow_winback;inflow_transformers;outflow_switchers;outflow_transformers;inflow_regular
NB;Fractions;BASE;31/05/2019;4;0.0;3.0;4.0;3.0;0.0
NB;Fractions;BASE;30/06/2019;1;0.0;0.0;2.0;0.0;0.0
NB;Fractions;BASE;31/07/2019;0;0.0;0.0;1.0;1.0;0.0
NB;Fractions;BASE;31/08/2019;7;1.0;5.0;5.0;3.0;0.0
NB;Fractions;BASE;30/09/2019;1;0.0;1.0;1.0;0.0;0.0
NB;Fractions;BASE;31/10/2019;4;0.0;2.0;3.0;2.0;0.0
NB;Fractions;BASE;30/11/2019;9;1.0;3.0;9.0;3.0;1.0
NB;Fractions;BASE;31/12/2019;1;0.0;0.0;1.0;0.0;0.0
NB;Fractions;BASE;31/01/2020;2;1.0;1.0;1.0;1.0;0.0
NB;Fractions;BASE;29/02/2020;1;0.0;0.0;1.0;0.0;0.0
NB;Fractions;BASE;31/03/2020;0;0.0;8.0;0.0;0.0;0.0
NB;Fractions;BASE;30/04/2020;1;0.0;3.0;0.0;0.0;0.0
NB;Fractions;BASE;31/05/2020;1;0.0;5.0;2.0;1.0;0.0
NB;Fractions;BASE;30/06/2020;1;0.0;8.0;1.0;1.0;0.0
NB;Fractions;BASE;31/07/2020;4;0.0;10.0;2.0;1.0;0.0
NB;Fractions;BASE;31/08/2020;3;0.0;5.0;3.0;0.0;0.0
NB;Fractions;PROMO;31/12/2018;1;0.0;0.0;1.0;0.0;0.0
NB;Fractions;PROMO;31/01/2019;0;0.0;0.0;0.0;0.0;0.0
NB;Fractions;PROMO;28/02/2019;1;0.0;1.0;1.0;1.0;0.0
NB;PLUS;BASE;30/06/2018;10;7.0;8.0;6.0;2.0;91.0
NB;PLUS;BASE;31/07/2018;24;15.0;17.0;11.0;10.0;54.0
NB;PLUS;BASE;31/08/2018;16;7.0;29.0;4.0;4.0;46.0
NB;PLUS;BASE;30/09/2018;15;4.0;39.0;9.0;4.0;115.0
NB;PLUS;BASE;31/10/2018;23;12.0;63.0;13.0;9.0;128.0
NB;PLUS;BASE;30/11/2018;19;9.0;43.0;7.0;3.0;81.0
NB;PLUS;BASE;31/12/2018;9;4.0;74.0;6.0;7.0;23.0
NB;PLUS;BASE;31/01/2019;10;3.0;129.0;7.0;9.0;30.0
NB;PLUS;BASE;28/02/2019;15;4.0;184.0;10.0;13.0;34.0
NB;PLUS;BASE;31/03/2019;12;3.0;114.0;10.0;17.0;34.0
NB;PLUS;BASE;30/04/2019;16;3.0;124.0;19.0;18.0;24.0
NB;PLUS;BASE;31/05/2019;11;2.0;111.0;15.0;26.0;37.0
NB;PLUS;BASE;30/06/2019;16;6.0;213.0;13.0;32.0;42.0
NB;PLUS;BASE;31/07/2019;15;4.0;210.0;9.0;14.0;19.0
NB;PLUS;BASE;31/08/2019;12;5.0;161.0;6.0;8.0;38.0
NB;PLUS;BASE;30/09/2019;11;3.0;211.0;12.0;17.0;23.0
NB;PLUS;BASE;31/10/2019;12;2.0;229.0;7.0;9.0;30.0
NB;PLUS;BASE;30/11/2019;11;2.0;213.0;11.0;12.0;20.0
NB;PLUS;BASE;31/12/2019;5;0.0;162.0;12.0;32.0;23.0
NB;PLUS;BASE;31/01/2020;23;4.0;100.0;26.0;61.0;25.0
NB;PLUS;BASE;29/02/2020;21;4.0;104.0;36.0;86.0;39.0
NB;PLUS;BASE;31/03/2020;30;14.0;150.0;17.0;21.0;89.0
NB;PLUS;BASE;30/04/2020;36;10.0;187.0;30.0;34.0;146.0
NB;PLUS;BASE;31/05/2020;37;8.0;950.0;22.0;28.0;72.0
NB;PLUS;BASE;30/06/2020;31;8.0;852.0;27.0;23.0;56.0
NB;PLUS;BASE;31/07/2020;27;10.0;469.0;19.0;12.0;38.0
NB;PLUS;BASE;31/08/2020;23;5.0;377.0;16.0;8.0;22.0
NB;PLUS;BASE;30/09/2020;3;0.0;3.0;9.0;7.0;0.0
NB;PLUS;PROMO;30/06/2018;16;8.0;11.0;54.0;19.0;140.0
NB;PLUS;PROMO;31/07/2018;39;18.0;18.0;140.0;18.0;261.0
NB;PLUS;PROMO;31/08/2018;83;42.0;32.0;45.0;19.0;364.0
NB;PLUS;PROMO;30/09/2018;71;49.0;34.0;30.0;12.0;276.0
NB;PLUS;PROMO;31/10/2018;63;36.0;23.0;69.0;28.0;285.0
NB;PLUS;PROMO;30/11/2018;51;31.0;26.0;61.0;22.0;289.0
NB;PLUS;PROMO;31/12/2018;79;50.0;35.0;42.0;35.0;402.0
NB;PLUS;PROMO;31/01/2019;61;40.0;31.0;51.0;41.0;402.0
NB;PLUS;PROMO;28/02/2019;68;36.0;45.0;73.0;54.0;360.0
NB;PLUS;PROMO;31/03/2019;58;31.0;42.0;70.0;46.0;413.0
NB;PLUS;PROMO;30/04/2019;62;27.0;40.0;101.0;85.0;402.0
NB;PLUS;PROMO;31/05/2019;77;46.0;50.0;108.0;83.0;405.0
NB;PLUS;PROMO;30/06/2019;79;38.0;54.0;44.0;39.0;511.0
NB;PLUS;PROMO;31/07/2019;138;82.0;104.0;38.0;40.0;708.0
NB;PLUS;PROMO;31/08/2019;141;76.0;90.0;39.0;40.0;829.0
NB;PLUS;PROMO;30/09/2019;94;52.0;76.0;40.0;32.0;443.0
NB;PLUS;PROMO;31/10/2019;77;36.0;60.0;52.0;48.0;523.0
NB;PLUS;PROMO;30/11/2019;86;47.0;79.0;43.0;38.0;473.0
NB;PLUS;PROMO;31/12/2019;72;16.0;69.0;24.0;28.0;550.0
NB;PLUS;PROMO;31/01/2020;110;26.0;84.0;35.0;33.0;681.0
NB;PLUS;PROMO;29/02/2020;94;27.0;85.0;29.0;58.0;679.0
NB;PLUS;PROMO;31/03/2020;144;38.0;112.0;33.0;17.0;1225.0
NB;PLUS;PROMO;30/04/2020;128;38.0;110.0;32.0;36.0;1097.0
NB;PLUS;PROMO;31/05/2020;95;20.0;610.0;25.0;35.0;817.0
NB;PLUS;PROMO;30/06/2020;70;25.0;743.0;13.0;16.0;581.0
NB;PLUS;PROMO;31/07/2020;76;29.0;280.0;11.0;8.0;622.0
NB;PLUS;PROMO;31/08/2020;66;29.0;229.0;2.0;9.0;433.0
NB;PLUS;PROMO;30/09/2020;8;4.0;3.0;2.0;1.0;14.0
NB;PLUS;PROMO;31/10/2020;0;0.0;0.0;0.0;0.0;0.0
NB;PLUS;PROMO;30/11/2020;0;0.0;0.0;0.0;0.0;0.0
NB;PLUS;PROMO;31/12/2020;0;0.0;0.0;0.0;0.0;2.0
NB;PLUS;PROMO;31/01/2021;1;0.0;3.0;1.0;1.0;1.0
NB;PLUS;STUNT;31/03/2020;13;1.0;20.0;0.0;0.0;277.0
NB;PLUS;STUNT;30/04/2020;41;9.0;52.0;0.0;1.0;630.0
NB;PLUS;STUNT;31/05/2020;30;2.0;34.0;2.0;0.0;388.0
NB;PLUS;STUNT;30/06/2020;12;2.0;17.0;0.0;0.0;212.0
NB;PLUS;STUNT;31/07/2020;14;4.0;17.0;0.0;1.0;269.0
NB;PLUS;STUNT;31/08/2020;17;3.0;25.0;0.0;0.0;219.0
NB;Print_full;BASE;28/02/2015;2;0.0;5.0;6.0;9.0;55.0
NB;Print_full;BASE;31/03/2015;4;0.0;117.0;4.0;10.0;79.0
NB;Print_full;BASE;30/04/2015;3;0.0;430.0;6.0;26.0;34.0
NB;Print_full;BASE;31/05/2015;6;0.0;303.0;10.0;9.0;36.0
NB;Print_full;BASE;30/06/2015;4;0.0;467.0;7.0;11.0;39.0
NB;Print_full;BASE;31/07/2015;11;0.0;558.0;13.0;11.0;38.0
NB;Print_full;BASE;31/08/2015;6;0.0;423.0;6.0;12.0;27.0
NB;Print_full;BASE;30/09/2015;6;0.0;544.0;8.0;22.0;36.0
NB;Print_full;BASE;31/10/2015;8;1.0;612.0;8.0;26.0;57.0
NB;Print_full;BASE;30/11/2015;4;1.0;391.0;6.0;16.0;29.0
NB;Print_full;BASE;31/12/2015;6;0.0;571.0;4.0;21.0;21.0
NB;Print_full;BASE;31/01/2016;5;0.0;596.0;8.0;21.0;70.0
NB;Print_full;BASE;29/02/2016;4;0.0;531.0;5.0;20.0;28.0
NB;Print_full;BASE;31/03/2016;4;0.0;783.0;9.0;25.0;28.0
NB;Print_full;BASE;30/04/2016;6;0.0;634.0;6.0;44.0;15.0
NB;Print_full;BASE;31/05/2016;6;1.0;522.0;7.0;22.0;38.0
NB;Print_full;BASE;30/06/2016;4;0.0;554.0;5.0;20.0;40.0
NB;Print_full;BASE;31/07/2016;12;3.0;495.0;11.0;21.0;20.0
NB;Print_full;BASE;31/08/2016;9;1.0;415.0;9.0;19.0;22.0
NB;Print_full;BASE;30/09/2016;4;0.0;459.0;6.0;12.0;23.0
NB;Print_full;BASE;31/10/2016;10;1.0;492.0;7.0;15.0;38.0
NB;Print_full;BASE;30/11/2016;2;0.0;412.0;1.0;14.0;35.0
NB;Print_full;BASE;31/12/2016;8;0.0;441.0;10.0;19.0;51.0
NB;Print_full;BASE;31/01/2017;14;0.0;477.0;12.0;8.0;48.0
NB;Print_full;BASE;28/02/2017;6;0.0;967.0;9.0;19.0;28.0
NB;Print_full;BASE;31/03/2017;4;1.0;864.0;5.0;34.0;45.0
NB;Print_full;BASE;30/04/2017;8;1.0;609.0;12.0;42.0;27.0
NB;Print_full;BASE;31/05/2017;3;0.0;415.0;5.0;19.0;23.0
NB;Print_full;BASE;30/06/2017;5;0.0;508.0;5.0;11.0;36.0
NB;Print_full;BASE;31/07/2017;10;1.0;504.0;10.0;17.0;30.0
NB;Print_full;BASE;31/08/2017;4;1.0;531.0;5.0;17.0;24.0
NB;Print_full;BASE;30/09/2017;10;1.0;868.0;9.0;18.0;23.0
NB;Print_full;BASE;31/10/2017;8;0.0;737.0;7.0;17.0;27.0
NB;Print_full;BASE;30/11/2017;10;1.0;504.0;10.0;20.0;39.0
NB;Print_full;BASE;31/12/2017;10;0.0;469.0;11.0;13.0;27.0
NB;Print_full;BASE;31/01/2018;8;0.0;470.0;10.0;17.0;48.0
NB;Print_full;BASE;28/02/2018;6;1.0;532.0;4.0;12.0;36.0
NB;Print_full;BASE;31/03/2018;10;1.0;494.0;11.0;20.0;53.0
NB;Print_full;BASE;30/04/2018;9;2.0;578.0;13.0;37.0;29.0
NB;Print_full;BASE;31/05/2018;6;0.0;531.0;7.0;30.0;63.0
NB;Print_full;BASE;30/06/2018;8;0.0;628.0;13.0;16.0;54.0
NB;Print_full;BASE;31/07/2018;12;0.0;498.0;13.0;23.0;36.0
NB;Print_full;BASE;31/08/2018;9;2.0;505.0;4.0;6.0;40.0
NB;Print_full;BASE;30/09/2018;9;2.0;527.0;7.0;23.0;39.0
NB;Print_full;BASE;31/10/2018;8;1.0;666.0;8.0;14.0;47.0
NB;Print_full;BASE;30/11/2018;8;0.0;587.0;9.0;16.0;26.0
NB;Print_full;BASE;31/12/2018;9;0.0;594.0;8.0;8.0;24.0
NB;Print_full;BASE;31/01/2019;10;0.0;640.0;10.0;15.0;36.0
NB;Print_full;BASE;28/02/2019;8;1.0;933.0;8.0;12.0;22.0
NB;Print_full;BASE;31/03/2019;11;0.0;800.0;10.0;16.0;29.0
NB;Print_full;BASE;30/04/2019;6;0.0;735.0;10.0;19.0;27.0
NB;Print_full;BASE;31/05/2019;16;0.0;584.0;14.0;24.0;24.0
NB;Print_full;BASE;30/06/2019;10;1.0;478.0;13.0;13.0;30.0
NB;Print_full;BASE;31/07/2019;14;1.0;526.0;11.0;11.0;32.0
NB;Print_full;BASE;31/08/2019;14;0.0;510.0;17.0;12.0;32.0
NB;Print_full;BASE;30/09/2019;13;2.0;514.0;11.0;8.0;30.0
NB;Print_full;BASE;31/10/2019;9;0.0;692.0;8.0;16.0;40.0
NB;Print_full;BASE;30/11/2019;14;2.0;607.0;11.0;17.0;39.0
NB;Print_full;BASE;31/12/2019;6;0.0;741.0;5.0;18.0;18.0
NB;Print_full;BASE;31/01/2020;16;0.0;735.0;13.0;26.0;40.0
NB;Print_full;BASE;29/02/2020;16;1.0;958.0;14.0;22.0;40.0
NB;Print_full;BASE;31/03/2020;18;0.0;1493.0;20.0;20.0;59.0
NB;Print_full;BASE;30/04/2020;29;2.0;1517.0;25.0;23.0;49.0
NB;Print_full;BASE;31/05/2020;24;2.0;1751.0;20.0;25.0;28.0
NB;Print_full;BASE;30/06/2020;26;1.0;1570.0;23.0;6.0;28.0
NB;Print_full;BASE;31/07/2020;20;1.0;907.0;19.0;9.0;32.0
NB;Print_full;BASE;31/08/2020;8;2.0;613.0;8.0;6.0;21.0
NB;Print_full;BASE;30/09/2020;7;0.0;20.0;6.0;7.0;0.0
NB;Print_full;PROMO;31/01/2015;2;0.0;4.0;1.0;3.0;1155.0
NB;Print_full;PROMO;28/02/2015;1;0.0;4.0;10.0;15.0;226.0
NB;Print_full;PROMO;31/03/2015;2;0.0;42.0;16.0;99.0;218.0
NB;Print_full;PROMO;30/04/2015;3;1.0;84.0;12.0;127.0;114.0
NB;Print_full;PROMO;31/05/2015;5;2.0;55.0;8.0;109.0;162.0
NB;Print_full;PROMO;30/06/2015;7;1.0;64.0;15.0;134.0;297.0
NB;Print_full;PROMO;31/07/2015;4;1.0;117.0;17.0;168.0;218.0
NB;Print_full;PROMO;31/08/2015;5;4.0;125.0;14.0;127.0;146.0
NB;Print_full;PROMO;30/09/2015;10;3.0;306.0;12.0;172.0;196.0
NB;Print_full;PROMO;31/10/2015;9;5.0;250.0;22.0;193.0;187.0
NB;Print_full;PROMO;30/11/2015;12;4.0;189.0;21.0;200.0;118.0
NB;Print_full;PROMO;31/12/2015;9;6.0;197.0;14.0;206.0;141.0
NB;Print_full;PROMO;31/01/2016;20;10.0;306.0;21.0;247.0;643.0
NB;Print_full;PROMO;29/02/2016;10;2.0;459.0;21.0;278.0;206.0
NB;Print_full;PROMO;31/03/2016;7;3.0;518.0;16.0;229.0;163.0
NB;Print_full;PROMO;30/04/2016;5;1.0;410.0;16.0;231.0;107.0
NB;Print_full;PROMO;31/05/2016;2;1.0;274.0;19.0;225.0;126.0
NB;Print_full;PROMO;30/06/2016;14;7.0;422.0;17.0;190.0;575.0
NB;Print_full;PROMO;31/07/2016;16;10.0;367.0;16.0;168.0;422.0
NB;Print_full;PROMO;31/08/2016;7;5.0;361.0;12.0;149.0;206.0
NB;Print_full;PROMO;30/09/2016;13;6.0;423.0;12.0;175.0;250.0
NB;Print_full;PROMO;31/10/2016;11;3.0;439.0;15.0;189.0;145.0
NB;Print_full;PROMO;30/11/2016;14;6.0;358.0;7.0;171.0;92.0
NB;Print_full;PROMO;31/12/2016;15;6.0;438.0;15.0;199.0;157.0
NB;Print_full;PROMO;31/01/2017;9;4.0;466.0;9.0;205.0;389.0
NB;Print_full;PROMO;28/02/2017;14;8.0;455.0;15.0;201.0;116.0
NB;Print_full;PROMO;31/03/2017;11;6.0;599.0;11.0;223.0;161.0
NB;Print_full;PROMO;30/04/2017;13;2.0;540.0;52.0;243.0;264.0
NB;Print_full;PROMO;31/05/2017;20;4.0;449.0;34.0;181.0;254.0
NB;Print_full;PROMO;30/06/2017;17;10.0;445.0;18.0;154.0;324.0
NB;Print_full;PROMO;31/07/2017;21;14.0;330.0;10.0;127.0;151.0
NB;Print_full;PROMO;31/08/2017;9;2.0;354.0;10.0;125.0;116.0
NB;Print_full;PROMO;30/09/2017;13;7.0;394.0;8.0;111.0;93.0
NB;Print_full;PROMO;31/10/2017;11;6.0;343.0;16.0;134.0;113.0
NB;Print_full;PROMO;30/11/2017;18;7.0;378.0;12.0;122.0;140.0
NB;Print_full;PROMO;31/12/2017;14;6.0;338.0;18.0;171.0;175.0
NB;Print_full;PROMO;31/01/2018;19;5.0;451.0;21.0;161.0;487.0
NB;Print_full;PROMO;28/02/2018;6;4.0;437.0;11.0;160.0;168.0
NB;Print_full;PROMO;31/03/2018;11;4.0;488.0;16.0;158.0;111.0
NB;Print_full;PROMO;30/04/2018;18;3.0;350.0;82.0;200.0;95.0
NB;Print_full;PROMO;31/05/2018;23;6.0;299.0;36.0;161.0;144.0
NB;Print_full;PROMO;30/06/2018;28;15.0;305.0;14.0;153.0;315.0
NB;Print_full;PROMO;31/07/2018;21;4.0;240.0;70.0;102.0;151.0
NB;Print_full;PROMO;31/08/2018;21;13.0;240.0;10.0;116.0;144.0
NB;Print_full;PROMO;30/09/2018;40;25.0;335.0;15.0;109.0;144.0
NB;Print_full;PROMO;31/10/2018;41;18.0;594.0;36.0;128.0;161.0
NB;Print_full;PROMO;30/11/2018;22;11.0;498.0;14.0;105.0;148.0
NB;Print_full;PROMO;31/12/2018;20;11.0;508.0;11.0;119.0;153.0
NB;Print_full;PROMO;31/01/2019;31;16.0;757.0;15.0;105.0;374.0
NB;Print_full;PROMO;28/02/2019;21;7.0;3206.0;16.0;146.0;155.0
NB;Print_full;PROMO;31/03/2019;23;2.0;2379.0;15.0;151.0;153.0
NB;Print_full;PROMO;30/04/2019;16;5.0;947.0;35.0;158.0;111.0
NB;Print_full;PROMO;31/05/2019;27;6.0;987.0;63.0;153.0;115.0
NB;Print_full;PROMO;30/06/2019;35;12.0;876.0;19.0;140.0;173.0
NB;Print_full;PROMO;31/07/2019;37;15.0;600.0;19.0;93.0;124.0
NB;Print_full;PROMO;31/08/2019;18;9.0;379.0;5.0;60.0;95.0
NB;Print_full;PROMO;30/09/2019;19;9.0;389.0;10.0;54.0;98.0
NB;Print_full;PROMO;31/10/2019;28;11.0;369.0;18.0;60.0;93.0
NB;Print_full;PROMO;30/11/2019;21;6.0;316.0;11.0;68.0;77.0
NB;Print_full;PROMO;31/12/2019;17;4.0;528.0;12.0;49.0;137.0
NB;Print_full;PROMO;31/01/2020;26;4.0;697.0;16.0;37.0;353.0
NB;Print_full;PROMO;29/02/2020;24;7.0;516.0;8.0;52.0;195.0
NB;Print_full;PROMO;31/03/2020;40;5.0;523.0;18.0;71.0;317.0
NB;Print_full;PROMO;30/04/2020;69;15.0;582.0;16.0;36.0;330.0
NB;Print_full;PROMO;31/05/2020;53;10.0;423.0;30.0;43.0;282.0
NB;Print_full;PROMO;30/06/2020;38;6.0;349.0;17.0;17.0;200.0
NB;Print_full;PROMO;31/07/2020;33;10.0;493.0;8.0;3.0;149.0
NB;Print_full;PROMO;31/08/2020;24;5.0;378.0;7.0;7.0;86.0
NB;Print_full;PROMO;30/09/2020;3;0.0;68.0;5.0;4.0;9.0
NB;Print_full;PROMO;31/10/2020;0;0.0;1.0;6.0;4.0;1.0
NB;Print_full;PROMO;30/11/2020;0;0.0;1.0;0.0;3.0;0.0
NB;Print_full;PROMO;31/12/2020;0;0.0;2.0;0.0;2.0;0.0
NB;Print_full;PROMO;31/01/2021;1;0.0;11.0;1.0;2.0;0.0
NB;Print_full;PROMO;28/02/2021;0;0.0;3.0;1.0;4.0;0.0
NB;Print_full;PROMO;31/03/2021;0;0.0;5.0;0.0;4.0;0.0
NB;Print_full;PROMO;30/04/2021;0;0.0;5.0;0.0;1.0;0.0
NB;Print_full;PROMO;31/05/2021;0;0.0;0.0;1.0;2.0;0.0
NB;Print_full;PROMO;30/06/2021;0;0.0;0.0;2.0;6.0;0.0
NB;Print_full;PROMO;31/07/2021;0;0.0;0.0;2.0;2.0;0.0
NB;Print_full;PROMO;31/08/2021;0;0.0;0.0;3.0;5.0;0.0
NB;Print_full;PROMO;30/09/2021;0;0.0;0.0;0.0;0.0;0.0
NB;Print_full;PROMO;31/10/2021;0;0.0;1.0;0.0;0.0;0.0
NB;Print_full;PROMO;30/11/2021;0;0.0;0.0;0.0;0.0;0.0
NB;Print_full;PROMO;31/12/2021;0;0.0;0.0;0.0;0.0;0.0
NB;Print_full;PROMO;31/01/2022;0;0.0;1.0;0.0;1.0;0.0
NB;Print_full;PROMO;28/02/2022;1;0.0;1.0;1.0;1.0;1.0
NB;Print_full;STUDENTS;31/07/2015;1;0.0;1.0;1.0;7.0;0.0
NB;Print_full;STUDENTS;31/08/2015;0;0.0;0.0;1.0;3.0;0.0
NB;Print_full;STUDENTS;30/09/2015;0;0.0;7.0;1.0;7.0;1.0
NB;Print_full;STUDENTS;31/10/2015;1;0.0;10.0;2.0;5.0;0.0
NB;Print_full;STUDENTS;30/11/2015;1;1.0;8.0;2.0;4.0;0.0
NB;Print_full;STUDENTS;31/12/2015;0;0.0;7.0;0.0;2.0;0.0
NB;Print_full;STUDENTS;31/01/2016;1;1.0;6.0;1.0;8.0;0.0
NB;Print_full;STUDENTS;29/02/2016;1;0.0;8.0;0.0;4.0;0.0
NB;Print_full;STUDENTS;31/03/2016;0;0.0;10.0;0.0;7.0;0.0
NB;Print_full;STUDENTS;30/04/2016;0;0.0;8.0;0.0;4.0;0.0
NB;Print_full;STUDENTS;31/05/2016;0;0.0;7.0;0.0;4.0;0.0
NB;Print_full;STUDENTS;30/06/2016;0;0.0;2.0;1.0;9.0;0.0
NB;Print_full;STUDENTS;31/07/2016;0;0.0;11.0;0.0;5.0;0.0
NB;Print_full;STUDENTS;31/08/2016;1;0.0;11.0;1.0;8.0;0.0
NB;Print_full;STUDENTS;30/09/2016;1;0.0;18.0;1.0;2.0;0.0
NB;Print_full;STUDENTS;31/10/2016;1;0.0;25.0;1.0;3.0;1.0
NB;Print_full;STUDENTS;30/11/2016;0;0.0;21.0;0.0;2.0;0.0
NB;Print_full;STUDENTS;31/12/2016;1;0.0;12.0;1.0;5.0;0.0
NB;Print_full;STUDENTS;31/01/2017;0;0.0;11.0;0.0;3.0;0.0
NB;Print_full;STUDENTS;28/02/2017;0;0.0;8.0;1.0;7.0;0.0
NB;Print_full;STUDENTS;31/03/2017;0;0.0;10.0;0.0;6.0;0.0
NB;Print_full;STUDENTS;30/04/2017;0;0.0;7.0;1.0;4.0;0.0
NB;Print_full;STUDENTS;31/05/2017;1;0.0;1.0;2.0;2.0;0.0
NB;Print_full;STUDENTS;30/06/2017;3;0.0;17.0;1.0;1.0;0.0
NB;Print_full;STUDENTS;31/07/2017;0;0.0;4.0;1.0;6.0;0.0
NB;Print_full;STUDENTS;31/08/2017;0;0.0;2.0;0.0;1.0;1.0
NB;Print_full;STUDENTS;30/09/2017;0;0.0;11.0;0.0;2.0;0.0
NB;Print_full;STUDENTS;31/10/2017;0;0.0;7.0;0.0;2.0;1.0
NB;Print_full;STUDENTS;30/11/2017;0;0.0;8.0;0.0;5.0;0.0
NB;Print_full;STUDENTS;31/12/2017;0;0.0;9.0;0.0;7.0;0.0
NB;Print_full;STUDENTS;31/01/2018;0;0.0;13.0;0.0;2.0;1.0
NB;Print_full;STUDENTS;28/02/2018;0;0.0;16.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;31/03/2018;3;0.0;9.0;1.0;2.0;0.0
NB;Print_full;STUDENTS;30/04/2018;0;0.0;4.0;0.0;3.0;0.0
NB;Print_full;STUDENTS;31/05/2018;0;0.0;3.0;1.0;4.0;1.0
NB;Print_full;STUDENTS;30/06/2018;0;0.0;10.0;0.0;2.0;0.0
NB;Print_full;STUDENTS;31/07/2018;1;1.0;9.0;3.0;3.0;0.0
NB;Print_full;STUDENTS;31/08/2018;1;0.0;7.0;1.0;1.0;0.0
NB;Print_full;STUDENTS;30/09/2018;1;1.0;15.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;31/10/2018;2;0.0;8.0;2.0;2.0;0.0
NB;Print_full;STUDENTS;30/11/2018;0;0.0;11.0;0.0;2.0;0.0
NB;Print_full;STUDENTS;31/12/2018;1;0.0;11.0;0.0;0.0;0.0
NB;Print_full;STUDENTS;31/01/2019;2;0.0;8.0;1.0;1.0;0.0
NB;Print_full;STUDENTS;28/02/2019;2;2.0;7.0;0.0;3.0;0.0
NB;Print_full;STUDENTS;31/03/2019;1;0.0;7.0;1.0;4.0;0.0
NB;Print_full;STUDENTS;30/04/2019;1;0.0;10.0;2.0;4.0;0.0
NB;Print_full;STUDENTS;31/05/2019;0;0.0;7.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;30/06/2019;0;0.0;6.0;1.0;3.0;0.0
NB;Print_full;STUDENTS;31/07/2019;0;0.0;7.0;1.0;4.0;0.0
NB;Print_full;STUDENTS;31/08/2019;1;0.0;6.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;30/09/2019;0;0.0;12.0;0.0;0.0;0.0
NB;Print_full;STUDENTS;31/10/2019;0;0.0;13.0;0.0;0.0;1.0
NB;Print_full;STUDENTS;30/11/2019;1;1.0;10.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;31/12/2019;0;0.0;7.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;31/01/2020;1;1.0;12.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;29/02/2020;1;0.0;16.0;0.0;0.0;0.0
NB;Print_full;STUDENTS;31/03/2020;0;0.0;4.0;0.0;1.0;0.0
NB;Print_full;STUDENTS;30/04/2020;1;0.0;10.0;0.0;0.0;0.0
NB;Print_full;STUDENTS;31/05/2020;0;0.0;4.0;0.0;0.0;0.0
NB;Print_full;STUDENTS;30/06/2020;0;0.0;5.0;0.0;0.0;0.0
NB;Print_full;STUDENTS;31/07/2020;2;0.0;7.0;1.0;2.0;0.0
NB;Print_full;STUNT;30/11/2016;1;1.0;6.0;1.0;3.0;66.0
NB;Print_full;STUNT;31/12/2016;1;0.0;3.0;1.0;6.0;72.0
NB;Print_full;STUNT;31/01/2017;1;1.0;6.0;0.0;5.0;64.0
NB;Print_full;STUNT;28/02/2017;0;0.0;8.0;2.0;6.0;96.0
NB;Print_full;STUNT;31/03/2017;2;1.0;9.0;3.0;9.0;84.0
NB;Print_full;STUNT;30/04/2017;1;0.0;5.0;4.0;5.0;58.0
NB;Print_full;STUNT;31/05/2017;2;0.0;7.0;4.0;5.0;42.0
NB;Print_full;STUNT;30/06/2017;2;1.0;5.0;1.0;3.0;51.0
NB;Print_full;STUNT;31/07/2017;1;0.0;20.0;0.0;5.0;75.0
NB;Print_full;STUNT;31/08/2017;1;1.0;4.0;0.0;3.0;48.0
NB;Print_full;STUNT;30/09/2017;3;3.0;9.0;0.0;2.0;65.0
NB;Print_full;STUNT;31/10/2017;1;1.0;6.0;2.0;7.0;56.0
NB;Print_full;STUNT;30/11/2017;0;0.0;7.0;1.0;2.0;73.0
NB;Print_full;STUNT;31/12/2017;1;0.0;6.0;0.0;2.0;47.0
NB;Print_full;STUNT;31/01/2018;3;3.0;6.0;1.0;3.0;50.0
NB;Print_full;STUNT;28/02/2018;1;1.0;9.0;1.0;4.0;66.0
NB;Print_full;STUNT;31/03/2018;1;0.0;8.0;0.0;2.0;73.0
NB;Print_full;STUNT;30/04/2018;1;0.0;9.0;9.0;3.0;50.0
NB;Print_full;STUNT;31/05/2018;2;0.0;7.0;4.0;3.0;49.0
NB;Print_full;STUNT;30/06/2018;5;4.0;10.0;1.0;3.0;58.0
NB;Print_full;STUNT;31/07/2018;4;3.0;7.0;0.0;1.0;54.0
NB;Print_full;STUNT;31/08/2018;3;2.0;5.0;1.0;2.0;51.0
NB;Print_full;STUNT;30/09/2018;0;0.0;3.0;0.0;3.0;25.0
NB;Print_full;STUNT;31/10/2018;3;1.0;4.0;1.0;2.0;28.0
NB;Print_full;STUNT;30/11/2018;1;1.0;8.0;0.0;0.0;42.0
NB;Print_full;STUNT;31/12/2018;1;1.0;9.0;0.0;1.0;31.0
NB;Print_full;STUNT;31/01/2019;1;0.0;2.0;0.0;0.0;27.0
NB;Print_full;STUNT;28/02/2019;0;0.0;4.0;0.0;0.0;18.0
NB;Print_full;STUNT;31/03/2019;0;0.0;5.0;0.0;0.0;38.0
NB;Print_full;STUNT;30/04/2019;1;0.0;3.0;0.0;0.0;29.0
NB;Print_full;STUNT;31/05/2019;1;0.0;1.0;0.0;0.0;17.0
